전체주중주말,주운행선,일수,주말수,주중수,공휴일수,명절수,공급차량수,공급좌석합계수,승차인원수,1인당단가,1인당거리,1좌석당단가,좌석회전율,1키로당단가,승차율,관광,일반,대수송,임시,확정,시발역,종착역,시발종착역,열차운행횟수,1열차당승차인원,접종완료자수,확진자수,정부대응정도,코로나진행정도,사망자수,격리된자수,국가이동제한정도,접종시작자수,경제활동인구_원자료,경제활동인구_전기대비증감,경제활동인구_전년동기대비증감,경제활동인구_이동평균(3기간),실업률_원자료,실업률_전기대비증감,실업률_전년동기대비증감,실업률_이동평균(3기간),15세이상인구_원자료,15세이상인구_전기대비증감,15세이상인구_전년동기대비증감,15세이상인구_이동평균(3기간),비경제활동인구_원자료,비경제활동인구_전기대비증감,비경제활동인구_전년동기대비증감,비경제활동인구_이동평균(3기간),경제활동참가율_원자료,경제활동참가율_전기대비증감,경제활동참가율_전년동기대비증감,경제활동참가율_이동평균(3기간),고용률_원자료,고용률_전기대비증감,고용률_전년동기대비증감,고용률_이동평균(3기간),소비자심리지수_원자료,소비자심리지수_전기대비증감,소비자심리지수_전년동기대비증감,소비자심리지수_이동평균(3기간),총지수_원자료,총지수_전기대비증감,총지수_전년동기대비증감,총지수_이동평균(3기간),운송장비_원자료,운송장비_전기대비증감,운송장비_전년동기대비증감,운송장비_이동평균(3기간),개인운송장비 운영_원자료,개인운송장비 운영_전기대비증감,개인운송장비 운영_전년동기대비증감,개인운송장비 운영_이동평균(3기간),철도 여객수송_원자료,철도 여객수송_전기대비증감,철도 여객수송_전년동기대비증감,철도 여객수송_이동평균(3기간),도로 여객수송_원자료,도로 여객수송_전기대비증감,도로 여객수송_전년동기대비증감,도로 여객수송_이동평균(3기간),항공 및 수상여객운송_원자료,항공 및 수상여객운송_전기대비증감,항공 및 수상여객운송_전년동기대비증감,항공 및 수상여객운송_이동평균(3기간),기타 여객운송_원자료,기타 여객운송_전기대비증감,기타 여객운송_전년동기대비증감,기타 여객운송_이동평균(3기간),내국인출입국_전체,내국인출입국_공항,내국인출입국_항구,외래객입국사유_전체,외래객입국사유_관광,외래객입국사유_상용,외래객입국사유_공융,외래객입국사유_유학연수,외래객입국사유_기타,출생아수(명),사망자수(명),자연증가건수(명),조출생률(천명당),조사망률(천명당),자연증가율(천명당),합계출산율(명),출생성비(명),혼인건수(건),조혼인율(천명당),이혼건수(건),조이혼율(천명당),News_Count,Sentiment
주중,경부선,18,0,18,0,0,34928,1791348,1753713,634857.0749720384,45410.16169950376,621788.9673980537,17.629016304021736,251.6540678522287,10.941252069954578,0,494,0,0,494,108,108,198,2154,14652.73212563714,0,0,0.0,0.0,0,0.0,0,0,27613.0,-53.0,315.0,27497.0,3.1,-0.2,0.1,3.2,43730.0,26.0,344.0,43730.0,16117.0,79.0,29.0,16233.0,63.1,-0.2,0.2,62.9,61.2,0.0,0.2,60.9,95.9,-6.9,-10.8,97.6,96.237,-0.142,1.451,96.3,100.145,-0.861,0.46,100.6,100.57,1.04,-1.448,100.7,99.723,0.0,0.21,99.7,91.547,0.0,0.558,91.5,88.744,-3.689,0.14,91.0,93.796,-0.055,1.932,93.8,1825701.0,1749805.0,75896.0,1309055.0,1076471.0,16713.0,4906.0,11778.0,199187.0,406243.0,280827.0,125416.0,7.9,5.5,2.5,1.172,105.0,281635.0,5.5,107328.0,2.1,136.0,19.0
주중,경부선,17,0,17,0,0,29042,1493721,1409580,608270.1601458107,44310.518138873646,575390.7249,16.08220339,233.44090130800447,10.109399590059416,0,365,0,27,338,113,97,189,1704,14127.563390990845,0,0,0.0,0.0,0,0.0,0,0,27211.0,-402.0,246.0,27237.0,3.2,0.1,0.0,3.3,43755.0,25.0,337.0,43758.0,16544.0,427.0,91.0,16522.0,62.2,-0.9,0.1,62.2,60.2,-1.0,0.1,60.2,94.2,-1.7,-9.1,94.4,96.342,0.105,1.272,96.6,100.796,0.651,1.011,100.8,101.945,1.375,1.344,102.6,99.723,0.0,0.21,100.0,91.547,0.0,0.425,91.8,91.926,3.182,0.254,92.1,93.722,-0.074,1.647,93.8,2007035.0,1931158.0,75877.0,1343398.0,1102769.0,13111.0,4156.0,17609.0,205753.0,406243.0,280827.0,125416.0,7.9,5.5,2.5,1.172,105.0,281635.0,5.5,107328.0,2.1,142.0,12.0
주중,경부선,18,0,18,0,0,31288,1608972,1426763,659569.1979,48080.47603754199,582859.1877787826,15.893109353499014,246.9831467810812,10.155775356566975,0,332,35,10,287,126,108,211,1824,14020.480783142526,0,0,0.0,0.0,0,0.0,0,0,26886.0,-325.0,255.0,27139.0,3.7,0.5,0.0,3.9,43790.0,35.0,351.0,43788.0,16904.0,360.0,96.0,16648.0,61.4,-0.8,0.1,62.0,59.1,-1.1,0.1,59.5,93.2,-1.0,-7.4,93.9,97.366,1.024,2.134,97.1,101.507,0.711,-0.02,101.4,105.189,3.244,7.139,104.5,100.497,0.774,0.984,100.2,92.183,0.636,0.822,92.0,95.68,3.754,2.6,94.0,93.942,0.22,1.831,94.2,2343048.0,2262448.0,80600.0,1220695.0,978223.0,15248.0,3649.0,10378.0,213197.0,357771.0,285534.0,72237.0,7.0,5.6,1.4,1.052,106.3,264455.0,5.2,106032.0,2.1,107.0,21.0
주중,경부선,16,0,16,0,0,26842,1379907,1268995,583134.0577761276,41991.55723840867,535175.9478305243,14.694447051334471,222.1969160398104,9.23173077244486,0,319,0,4,315,112,97,189,1583,12820.572040816329,0,0,0.0,0.0,0,0.0,0,0,27321.0,435.0,396.0,27262.0,4.9,1.2,0.0,4.2,43818.0,28.0,347.0,43818.0,16497.0,-407.0,-49.0,16556.0,62.4,1.0,0.5,62.2,59.3,0.2,0.4,59.6,94.4,1.2,-3.9,94.9,97.632,0.266,1.992,97.5,101.887,0.38,2.162,101.8,106.229,1.04,10.384,105.9,100.497,0.0,0.984,100.5,92.183,0.0,0.822,92.2,94.394,-1.286,1.539,93.3,94.839,0.897,1.272,94.5,2231269.0,2143635.0,87634.0,1252080.0,952948.0,13790.0,3003.0,59952.0,222387.0,357771.0,285534.0,72237.0,7.0,5.6,1.4,1.052,106.3,264455.0,5.2,106032.0,2.1,49.0,5.0
주중,경부선,18,1,17,1,0,32548,1677820,1276836,630409.5807815993,45549.32684944272,479601.20511295286,13.69775694325557,249.13394799976768,8.315888078359936,0,412,0,0,412,126,126,230,1903,12076.311549991184,0,0,0.0,0.0,0,0.0,0,0,27579.0,258.0,446.0,27604.0,4.1,-0.8,-0.1,4.4,43846.0,28.0,340.0,43845.0,16267.0,-230.0,-106.0,16241.0,62.9,0.5,0.5,63.0,60.3,1.0,0.6,60.2,97.0,2.6,-3.6,97.7,97.565,-0.067,2.172,97.5,101.937,0.05,2.242,101.9,106.145,-0.084,10.972,105.7,100.497,0.0,0.984,100.5,92.183,0.0,0.822,92.2,89.814,-4.58,1.304,92.5,94.62,-0.219,0.687,94.6,1940542.0,1861881.0,78661.0,1233640.0,970389.0,16551.0,3312.0,28257.0,215131.0,357771.0,285534.0,72237.0,7.0,5.6,1.4,1.052,106.3,264455.0,5.2,106032.0,2.1,72.0,16.0
주중,경부선,16,0,16,0,0,28763,1486118,1195415,568662.1558624135,41173.49283573984,457443.4252612788,12.869474967082583,220.9952441,7.916693117457124,0,377,0,28,349,112,112,204,1692,11302.39035191576,0,0,0.0,0.0,0,0.0,0,0,27911.0,332.0,513.0,27826.0,4.2,0.1,0.3,4.0,43871.0,25.0,334.0,43873.0,15960.0,-307.0,-178.0,16048.0,63.6,0.7,0.7,63.4,61.0,0.7,0.5,60.9,101.8,4.8,-0.5,102.7,97.442,-0.123,1.869,97.5,101.967,0.03,2.102,101.9,104.864,-1.281,8.956,105.2,100.497,0.0,0.984,100.7,92.183,0.0,0.822,92.2,93.23,3.416,4.382,93.1,94.482,-0.138,0.714,94.4,2003943.0,1915430.0,88513.0,1075899.0,854669.0,14903.0,5270.0,9359.0,191698.0,357771.0,285534.0,72237.0,7.0,5.6,1.4,1.052,106.3,264455.0,5.2,106032.0,2.1,63.0,18.0
주중,경부선,19,1,18,1,0,34774,1797424,1519228,676336.6021242371,49570.58792405843,569562.1357010425,16.019010386375985,259.4820696405527,10.026945098312066,0,492,0,48,444,133,133,242,2041,14106.223322683689,0,0,0.0,0.0,0,0.0,0,0,27987.0,76.0,370.0,27993.0,3.6,-0.6,0.0,3.9,43902.0,31.0,331.0,43899.0,15916.0,-44.0,-39.0,15907.0,63.7,0.1,0.3,63.7,61.5,0.5,0.4,61.3,109.2,7.4,9.4,107.9,97.546,0.104,1.916,97.4,101.887,-0.08,2.342,101.8,104.475,-0.389,6.971,104.3,101.109,0.612,1.596,100.5,92.183,0.0,0.822,92.1,96.384,3.154,3.848,94.5,94.198,-0.284,1.089,94.3,2003834.0,1908438.0,95396.0,977889.0,738590.0,16530.0,4293.0,19819.0,198657.0,357771.0,285534.0,72237.0,7.0,5.6,1.4,1.052,106.3,264455.0,5.2,106032.0,2.1,77.0,4.0
주중,경부선,17,1,16,1,0,31042,1605867,1277826,608374.8332997365,43708.28112859642,484444.28035997687,13.53428496399638,236.64614877370212,8.321787006365264,0,395,0,42,353,121,121,221,1828,11891.135026267502,0,0,0.0,0.0,0,0.0,0,0,28081.0,94.0,361.0,28035.0,3.8,0.2,0.2,3.6,43924.0,22.0,324.0,43924.0,15844.0,-72.0,-36.0,15890.0,63.9,0.2,0.3,63.8,61.5,0.0,0.2,61.5,112.6,3.4,13.3,111.5,97.338,-0.208,1.727,97.5,101.627,-0.26,2.002,101.6,103.52,-0.955,2.572,103.3,100.0,-1.109,0.487,100.4,91.918,-0.265,0.557,92.0,93.887,-2.497,2.994,97.0,94.134,-0.064,1.016,94.2,2098126.0,2017883.0,80243.0,991802.0,775181.0,13259.0,4069.0,18636.0,180657.0,357771.0,285534.0,72237.0,7.0,5.6,1.4,1.052,106.3,264455.0,5.2,106032.0,2.1,52.0,14.0
주중,경부선,17,0,17,0,0,30212,1564010,1275715,616484.4499720959,44390.085427931415,502356.75783964095,13.86184641486315,236.18188927309208,8.662375798,0,378,0,32,346,119,119,216,1805,12004.13860653001,0,0,0.0,0.0,0,0.0,0,0,28037.0,-44.0,300.0,28007.0,3.4,-0.4,-0.1,3.6,43946.0,22.0,320.0,43946.0,15909.0,65.0,20.0,15939.0,63.8,-0.1,0.2,63.7,61.6,0.1,0.3,61.4,112.7,0.1,11.1,112.2,97.499,0.161,2.068,97.6,101.186,-0.441,0.28,101.1,101.997,-1.523,0.818,102.8,100.0,0.0,0.487,100.0,91.918,0.0,0.557,91.9,100.691,6.804,2.28,98.8,94.372,0.238,1.107,94.3,2389447.0,2300588.0,88859.0,1008671.0,782389.0,14145.0,5334.0,14278.0,192525.0,357771.0,285534.0,72237.0,7.0,5.6,1.4,1.052,106.3,264455.0,5.2,106032.0,2.1,61.0,12.0
주중,경부선,19,1,18,1,0,34178,1768962,1552675,684290.4854016467,50720.354647935856,600375.2817152563,16.675578244076405,256.43236924128666,10.653305245681176,0,454,0,55,399,135,135,247,2056,14348.5519428383,0,0,0.0,0.0,0,0.0,0,0,27903.0,-134.0,213.0,27961.0,3.6,0.2,0.0,3.4,43967.0,21.0,315.0,43967.0,16064.0,155.0,102.0,16006.0,63.5,-0.3,0.1,63.6,61.2,-0.4,0.0,61.4,111.3,-1.4,8.7,111.0,98.058,0.559,2.381,97.9,100.596,-0.59,-0.37,100.9,102.995,0.998,3.097,103.2,100.0,0.0,0.277,100.0,91.918,0.0,0.371,92.0,101.893,1.202,1.652,99.1,94.4,0.028,1.154,94.5,2385301.0,2302380.0,82921.0,1103506.0,817226.0,14129.0,5190.0,61676.0,205285.0,357771.0,285534.0,72237.0,7.0,5.6,1.4,1.052,106.3,264455.0,5.2,106032.0,2.1,62.0,10.0
주중,경부선,16,0,16,0,0,28128,1460247,1186632,572226.9395218224,40523.890720175405,465054.1457,13.002912683678822,225.9364985455284,7.873540525463658,0,366,0,31,335,112,112,204,1692,11219.82202601372,0,0,0.0,0.0,0,0.0,0,0,27943.0,40.0,264.0,27922.0,3.3,-0.3,-0.2,3.4,43987.0,20.0,309.0,43990.0,16044.0,-20.0,46.0,16068.0,63.5,0.0,0.1,63.5,61.4,0.2,0.3,61.3,108.9,-2.4,6.4,110.2,98.172,0.114,1.925,98.1,100.926,0.33,-0.12,100.9,104.496,1.501,5.092,104.6,100.0,0.0,0.277,100.0,92.13,0.212,0.583,92.1,94.863,-7.03,1.773,97.9,94.62,0.22,1.108,94.6,2236500.0,2162558.0,73942.0,1078653.0,839415.0,13908.0,5367.0,24787.0,195176.0,357771.0,285534.0,72237.0,7.0,5.6,1.4,1.052,106.3,264455.0,5.2,106032.0,2.1,113.0,15.0
주중,경부선,18,4,14,4,3,33550,1742355,1497757,664042.2978207994,47404.31095748576,562915.8664032585,15.277800232903294,252.34014790450016,9.672966194,0,454,116,48,290,126,126,230,2023,13157.14670729504,0,0,0.0,0.0,0,0.0,0,0,27920.0,-23.0,254.0,27917.0,3.2,-0.1,-0.1,3.2,44015.0,28.0,311.0,44014.0,16095.0,51.0,57.0,16097.0,63.4,-0.1,0.1,63.4,61.4,0.0,0.2,61.4,110.5,1.6,7.7,111.1,98.077,-0.095,1.698,97.9,101.176,0.25,0.17,100.9,106.187,1.691,6.657,106.0,100.0,0.0,0.277,100.0,92.13,0.0,0.583,92.1,97.041,2.178,4.608,94.9,94.693,0.073,0.842,94.6,2231748.0,2154966.0,76782.0,1165638.0,899881.0,16146.0,5192.0,23411.0,221008.0,357771.0,285534.0,72237.0,7.0,5.6,1.4,1.052,106.3,264455.0,5.2,106032.0,2.1,41.0,8.0
주중,경부선,18,0,18,0,0,31508,1642063,1362897,646229.2502620259,45681.0827238741,536352.5669911897,14.938350743785968,254.64746540790213,9.066575246517209,0,443,0,32,411,126,126,230,1903,12889.068347734086,0,0,0.0,0.0,0,0.0,0,0,27889.0,-31.0,276.0,27775.0,3.1,-0.1,0.0,3.2,44040.0,25.0,310.0,44038.0,16151.0,56.0,34.0,16263.0,63.3,-0.1,0.2,63.1,61.4,0.0,0.2,61.1,113.9,3.4,18.0,112.2,97.347,-0.73,1.11,97.7,100.596,-0.58,0.451,100.6,107.184,0.997,6.614,107.2,100.0,0.0,0.277,100.0,92.13,0.0,0.583,92.1,92.883,-4.158,4.139,95.3,94.574,-0.119,0.778,94.6,2227747.0,2148068.0,79679.0,1093217.0,880745.0,15306.0,5873.0,14241.0,177052.0,357771.0,285534.0,72237.0,7.0,5.6,1.4,1.052,106.3,264455.0,5.2,106032.0,2.1,72.0,11.0
주중,경부선,16,1,15,1,0,27980,1467333,1267338,574883.8698,41164.80689298273,495353.8846037644,13.803320070018444,223.5676457,8.514365175581046,0,411,0,49,362,112,112,204,1702,11895.782002515209,0,0,0.0,0.0,0,0.0,0,0,27516.0,-373.0,305.0,27546.0,3.3,0.2,0.1,3.4,44060.0,20.0,305.0,44058.0,16543.0,392.0,-1.0,16511.0,62.5,-0.8,0.3,62.5,60.4,-1.0,0.2,60.4,112.3,-1.6,18.1,112.6,97.698,0.351,1.356,97.7,99.965,-0.631,-0.831,100.3,108.108,0.924,6.163,108.0,100.0,0.0,0.277,100.0,92.13,0.0,0.583,92.1,95.943,3.06,4.017,95.6,94.674,0.1,0.952,94.9,2404942.0,2325735.0,79207.0,1134068.0,925938.0,13156.0,4338.0,17858.0,172778.0,357771.0,285534.0,72237.0,7.0,5.6,1.4,1.052,106.3,264455.0,5.2,106032.0,2.1,81.0,17.0
주중,경부선,19,1,18,1,0,33006,1738376,1472434,676990.4598197265,49324.38768373393,572110.0669580027,16.06527730945919,260.8347907240997,10.01413635574914,0,461,0,7,454,133,133,242,2017,13842.472890349523,0,0,0.0,0.0,0,0.0,0,0,27232.0,-284.0,346.0,27365.0,3.7,0.4,0.0,3.9,44073.0,13.0,283.0,44075.0,16840.0,297.0,-64.0,16709.0,61.8,-0.7,0.4,62.1,59.5,-0.9,0.4,59.7,111.6,-0.7,18.4,111.2,98.106,0.408,0.74,98.2,100.445,0.48,-1.062,100.2,108.675,0.567,3.486,108.7,100.0,0.0,-0.497,100.0,92.112,-0.018,-0.071,92.1,98.11,2.167,2.43,98.0,95.507,0.833,1.565,95.7,2866780.0,2781921.0,84859.0,956036.0,742732.0,14663.0,4126.0,13858.0,180657.0,326822.0,298820.0,28002.0,6.4,5.8,0.5,0.977,105.4,257622.0,5.0,108684.0,2.1,77.0,24.0
주중,경부선,16,1,15,1,1,28392,1499658,1415773,579446.6556609551,41772.69173526119,544596.9108035683,15.04103732154804,221.99528885504824,9.649193131,0,260,27,0,233,96,96,160,1634,13804.74622441405,0,0,0.0,0.0,0,0.0,0,0,27348.0,116.0,27.0,27464.0,4.6,0.9,-0.3,4.3,44093.0,20.0,275.0,44089.0,16744.0,-96.0,247.0,16624.0,62.0,0.2,-0.4,62.3,59.2,-0.3,-0.1,59.6,109.8,-1.8,15.4,110.4,98.855,0.749,1.223,98.6,100.095,-0.35,-1.792,100.5,109.284,0.609,3.055,109.0,100.0,0.0,-0.497,100.0,92.112,0.0,-0.071,92.1,99.819,1.709,5.425,97.8,96.78,1.273,1.941,96.2,2311009.0,2231336.0,79673.0,1045415.0,790477.0,11323.0,3669.0,54618.0,185328.0,326822.0,298820.0,28002.0,6.4,5.8,0.5,0.977,105.4,257622.0,5.0,108684.0,2.1,59.0,17.0
주중,경부선,17,1,16,1,0,29078,1534024,1195237,594255.9865156717,42340.73156807793,462855.4520433724,13.24708315652259,238.6523899865812,8.071834295513922,0,282,0,4,278,102,102,170,1691,12017.317631763177,0,0,0.0,0.0,0,0.0,0,0,27811.0,463.0,232.0,27729.0,4.5,-0.1,0.4,4.4,44100.0,7.0,254.0,44105.0,16289.0,-455.0,22.0,16375.0,63.1,1.1,0.2,62.9,60.2,1.0,-0.1,60.1,109.7,-0.1,12.7,109.4,98.751,-0.104,1.186,98.8,100.926,0.831,-1.011,100.7,108.958,-0.326,2.813,108.9,100.0,0.0,-0.497,100.0,92.112,0.0,-0.071,92.1,95.577,-4.242,5.763,97.0,96.24,-0.54,1.62,96.5,2252565.0,2180324.0,72241.0,1366100.0,1085542.0,14678.0,4029.0,44090.0,217761.0,326822.0,298820.0,28002.0,6.4,5.8,0.5,0.977,105.4,257622.0,5.0,108684.0,2.1,42.0,21.0
주중,경부선,17,0,17,0,0,29210,1541972,1267868,593004.9155230792,42818.185181902176,487863.3933384264,13.9837612345956,235.45209696917297,8.608914322949852,0,310,0,0,310,102,102,170,1705,12652.868570809016,0,0,0.0,0.0,0,0.0,0,0,28029.0,218.0,118.0,28008.0,4.1,-0.4,-0.1,4.2,44122.0,22.0,251.0,44121.0,16093.0,-196.0,133.0,16113.0,63.5,0.4,-0.1,63.5,60.9,0.7,-0.1,60.8,108.7,-1.0,6.9,109.3,98.931,0.18,1.489,98.9,100.996,0.07,-0.971,101.1,108.318,-0.64,3.454,109.0,100.0,0.0,-0.497,100.0,92.112,0.0,-0.071,92.1,95.473,-0.104,2.243,96.8,96.405,0.165,1.923,96.3,2230200.0,2140152.0,90048.0,1331709.0,1091353.0,15462.0,5434.0,13556.0,205904.0,326822.0,298820.0,28002.0,6.4,5.8,0.5,0.977,105.4,257622.0,5.0,108684.0,2.1,46.0,13.0
주중,경부선,19,1,18,1,0,33302,1758647,1530832,658667.5644135907,48221.20146020269,569176.1217511987,16.447546793003454,259.58580495348536,10.211948827184427,0,370,0,23,347,114,114,190,1938,14925.231782625166,0,0,0.0,0.0,0,0.0,0,0,28184.0,155.0,197.0,28125.0,4.0,-0.1,0.4,3.9,44141.0,19.0,239.0,44141.0,15956.0,-137.0,40.0,16016.0,63.9,0.4,0.2,63.7,61.3,0.4,-0.2,61.2,109.6,0.9,0.4,108.4,98.979,0.048,1.433,98.9,101.356,0.36,-0.531,101.1,109.767,1.449,5.292,109.9,100.0,0.0,-1.109,100.0,92.112,0.0,-0.071,92.1,99.462,3.989,3.078,97.7,96.231,-0.174,2.033,96.2,2331565.0,2244523.0,87042.0,1238021.0,991449.0,15568.0,5271.0,19532.0,206201.0,326822.0,298820.0,28002.0,6.4,5.8,0.5,0.977,105.4,257622.0,5.0,108684.0,2.1,79.0,7.0
주중,경부선,16,1,15,1,0,27376,1445832,1203960,556326.9221388126,40572.56067,464232.3913747442,13.323949164857758,219.3523206716625,8.264715238568991,0,292,0,0,292,96,96,160,1592,12100.457445744574,0,0,0.0,0.0,0,0.0,0,0,28161.0,-23.0,80.0,28156.0,3.7,-0.3,-0.1,3.8,44161.0,20.0,237.0,44163.0,16000.0,44.0,156.0,16007.0,63.8,-0.1,-0.1,63.8,61.4,0.1,-0.1,61.3,106.9,-2.7,-5.7,106.2,98.779,-0.2,1.441,98.8,100.846,-0.51,-0.781,100.5,111.73,1.963,8.21,111.1,100.0,0.0,0.0,100.0,92.112,0.0,0.194,92.1,98.223,-1.239,4.336,101.5,96.084,-0.147,1.95,96.1,2323986.0,2248180.0,75806.0,1282093.0,1055855.0,13647.0,4822.0,19732.0,188037.0,326822.0,298820.0,28002.0,6.4,5.8,0.5,0.977,105.4,257622.0,5.0,108684.0,2.1,93.0,5.0
주중,경부선,18,0,18,0,0,31240,1650792,1373013,641466.1084584495,46419.61337699072,533097.9055272135,14.9676294938623,248.8029234853431,9.470449493811332,0,271,0,4,267,90,90,144,1800,13723.881089384944,0,0,0.0,0.0,0,0.0,0,0,28123.0,-38.0,86.0,28108.0,3.7,0.0,0.3,3.8,44187.0,26.0,241.0,44186.0,16064.0,64.0,155.0,16079.0,63.6,-0.2,-0.2,63.6,61.3,-0.1,-0.3,61.2,102.1,-4.8,-10.6,103.0,98.59,-0.189,1.091,98.9,99.364,-1.482,-1.822,99.8,111.877,0.147,9.88,112.0,100.0,0.0,0.0,100.0,92.112,0.0,0.194,92.1,106.848,8.625,6.157,104.2,96.011,-0.073,1.639,96.0,2495297.0,2415096.0,80201.0,1254833.0,1030612.0,14602.0,5372.0,17020.0,187227.0,326822.0,298820.0,28002.0,6.4,5.8,0.5,0.977,105.4,257622.0,5.0,108684.0,2.1,180.0,14.0
주중,경부선,18,1,17,1,0,31460,1662152,1449737,642754.3880088321,47190.93184671903,560299.1760510767,15.698848049589031,245.2321696604975,10.095589946217112,0,292,0,36,256,90,90,144,1830,14256.635489762568,0,0,0.0,0.0,0,0.0,0,0,28039.0,-84.0,136.0,28080.0,4.0,0.3,0.4,3.8,44211.0,24.0,244.0,44212.0,16172.0,108.0,108.0,16131.0,63.4,-0.2,-0.1,63.5,60.9,-0.4,-0.3,61.1,100.1,-2.0,-11.2,101.1,99.462,0.872,1.404,99.4,99.224,-0.14,-1.372,99.3,112.496,0.619,9.501,112.5,100.0,0.0,0.0,100.0,92.112,0.0,0.194,92.1,107.599,0.751,5.706,105.3,96.038,0.027,1.638,96.1,2519860.0,2432538.0,87322.0,1391727.0,1100711.0,14347.0,5196.0,61752.0,209721.0,326822.0,298820.0,28002.0,6.4,5.8,0.5,0.977,105.4,257622.0,5.0,108684.0,2.1,79.0,9.0
주중,경부선,16,2,14,2,2,29910,1578995,1378646,570596.1863742162,40786.25346083298,491339.1409239852,13.823609019864056,223.95784579536652,8.639128910824807,0,282,40,28,214,80,80,128,1769,12342.902890878344,0,0,0.0,0.0,0,0.0,0,0,28079.0,40.0,136.0,28060.0,3.6,-0.4,0.3,3.7,44237.0,26.0,250.0,44237.0,16158.0,-14.0,114.0,16176.0,63.5,0.1,0.0,63.4,61.2,0.3,-0.2,61.1,101.0,0.9,-7.9,100.4,100.221,0.759,2.049,99.9,99.364,0.14,-1.562,99.5,113.147,0.651,8.651,113.9,100.0,0.0,0.0,100.0,92.112,0.0,-0.018,92.1,101.489,-6.11,6.626,103.4,96.24,0.202,1.62,96.3,2225756.0,2151437.0,74319.0,1278604.0,1013326.0,15785.0,5633.0,37268.0,206592.0,326822.0,298820.0,28002.0,6.4,5.8,0.5,0.977,105.4,257622.0,5.0,108684.0,2.1,73.0,14.0
주중,경부선,19,2,17,2,0,34854,1840997,1496326,665292.5535808748,47979.12615,541276.4567928655,15.445085636636612,263.46891630099054,9.550241789398765,0,359,0,44,315,95,95,152,2063,13782.048240858245,0,0,0.0,0.0,0,0.0,0,0,28063.0,-16.0,143.0,28078.0,3.5,-0.1,0.3,3.4,44262.0,25.0,247.0,44261.0,16199.0,41.0,104.0,16183.0,63.4,-0.1,0.0,63.4,61.2,0.0,-0.2,61.3,100.2,-0.8,-10.3,99.3,100.041,-0.18,1.964,99.9,99.795,0.431,-1.381,99.4,115.993,2.846,9.806,113.9,100.0,0.0,0.0,100.0,92.112,0.0,-0.018,92.2,101.226,-0.263,4.185,100.5,96.496,0.256,1.803,96.5,2347876.0,2269603.0,78273.0,1527832.0,1269201.0,17118.0,5775.0,15180.0,220558.0,326822.0,298820.0,28002.0,6.4,5.8,0.5,0.977,105.4,257622.0,5.0,108684.0,2.1,60.0,3.0
주중,경부선,17,0,17,0,0,30846,1628430,1343351,598759.4668,42812.31746737259,493987.06989277125,14.023500379255776,237.7630593859106,8.649365470796605,0,310,0,34,276,85,85,136,1827,12499.220012003772,0,0,0.0,0.0,0,0.0,0,0,28092.0,29.0,203.0,27912.0,3.2,-0.3,0.1,3.4,44284.0,22.0,244.0,44287.0,16192.0,-7.0,41.0,16375.0,63.4,0.0,0.1,63.0,61.4,0.2,0.0,60.9,96.6,-3.6,-17.3,98.2,99.33,-0.711,1.983,99.5,99.154,-0.641,-1.442,99.5,112.675,-3.318,5.491,111.5,100.0,0.0,0.0,100.0,92.369,0.257,0.239,92.3,98.918,-2.308,6.035,100.5,96.707,0.211,2.133,96.8,2295810.0,2211850.0,83960.0,1350390.0,1130709.0,15389.0,6359.0,16243.0,181690.0,326822.0,298820.0,28002.0,6.4,5.8,0.5,0.977,105.4,257622.0,5.0,108684.0,2.1,132.0,12.0
주중,경부선,17,1,16,1,0,30970,1635329,1361142,595649.7553202239,43166.17280484892,495547.33897898335,14.149358385928526,234.6325010999113,8.799357106509197,0,317,0,39,278,85,85,136,1835,12609.683607394622,0,0,0.0,0.0,0,0.0,0,0,27582.0,-510.0,66.0,27710.0,3.4,0.2,0.1,3.7,44316.0,32.0,256.0,44306.0,16733.0,541.0,190.0,16596.0,62.2,-1.2,-0.3,62.5,60.1,-1.3,-0.3,60.2,97.8,1.2,-14.5,97.6,98.988,-0.342,1.29,99.1,99.424,0.27,-0.541,99.3,105.725,-6.95,-2.383,106.3,100.0,0.0,0.0,100.0,92.369,0.0,0.239,92.4,101.254,2.336,5.311,100.0,97.119,0.412,2.445,97.2,2495279.0,2414465.0,80814.0,1324119.0,1112381.0,12965.0,5331.0,19162.0,174280.0,326822.0,298820.0,28002.0,6.4,5.8,0.5,0.977,105.4,257622.0,5.0,108684.0,2.1,659.0,40.0
주중,경부선,19,1,18,1,0,34258,1808346,1501964,661602.0699299382,48446.08772677573,549142.3846473364,15.774153434420713,259.5272035,9.853656845380254,0,343,0,30,313,95,95,152,2031,14044.525674263532,0,0,0.0,0.0,0,0.0,0,0,27455.0,-127.0,223.0,27562.0,4.5,1.1,0.8,4.2,44319.0,3.0,246.0,44339.0,16864.0,131.0,24.0,16777.0,61.9,-0.3,0.1,62.1,59.2,-0.9,-0.3,59.6,98.5,0.7,-13.1,99.0,98.884,-0.104,0.778,99.1,99.434,0.01,-1.011,99.4,100.444,-5.281,-8.231,102.0,100.0,0.0,0.0,100.0,92.581,0.212,0.469,92.9,99.837,-1.417,1.727,99.9,97.75,0.631,2.243,97.7,2912331.0,2831747.0,80584.0,1104803.0,884293.0,13675.0,4439.0,15995.0,186401.0,302676.0,295110.0,7566.0,5.9,5.7,0.1,0.918,105.5,239159.0,4.7,110831.0,2.2,75.0,20.0
