전체주중주말,주운행선,Date,일수,주말수,주중수,공휴일수,명절수,공급차량수,공급좌석합계수,승차인원수,1인당단가,1인당거리,1좌석당단가,좌석회전율,1키로당단가,승차율,관광,일반,대수송,임시,확정,시발역,종착역,시발종착역,열차운행횟수,1열차당승차인원,접종완료자수,확진자수,정부대응정도,코로나진행정도,사망자수,격리된자수,국가이동제한정도,접종시작자수,경제활동인구_원자료,경제활동인구_전기대비증감,경제활동인구_전년동기대비증감,경제활동인구_이동평균(3기간),실업률_원자료,실업률_전기대비증감,실업률_전년동기대비증감,실업률_이동평균(3기간),15세이상인구_원자료,15세이상인구_전기대비증감,15세이상인구_전년동기대비증감,15세이상인구_이동평균(3기간),비경제활동인구_원자료,비경제활동인구_전기대비증감,비경제활동인구_전년동기대비증감,비경제활동인구_이동평균(3기간),경제활동참가율_원자료,경제활동참가율_전기대비증감,경제활동참가율_전년동기대비증감,경제활동참가율_이동평균(3기간),고용률_원자료,고용률_전기대비증감,고용률_전년동기대비증감,고용률_이동평균(3기간),소비자심리지수_원자료,소비자심리지수_전기대비증감,소비자심리지수_전년동기대비증감,소비자심리지수_이동평균(3기간),총지수_원자료,총지수_전기대비증감,총지수_전년동기대비증감,총지수_이동평균(3기간),운송장비_원자료,운송장비_전기대비증감,운송장비_전년동기대비증감,운송장비_이동평균(3기간),개인운송장비 운영_원자료,개인운송장비 운영_전기대비증감,개인운송장비 운영_전년동기대비증감,개인운송장비 운영_이동평균(3기간),철도 여객수송_원자료,철도 여객수송_전기대비증감,철도 여객수송_전년동기대비증감,철도 여객수송_이동평균(3기간),도로 여객수송_원자료,도로 여객수송_전기대비증감,도로 여객수송_전년동기대비증감,도로 여객수송_이동평균(3기간),항공 및 수상여객운송_원자료,항공 및 수상여객운송_전기대비증감,항공 및 수상여객운송_전년동기대비증감,항공 및 수상여객운송_이동평균(3기간),기타 여객운송_원자료,기타 여객운송_전기대비증감,기타 여객운송_전년동기대비증감,기타 여객운송_이동평균(3기간),내국인출입국_전체,내국인출입국_공항,내국인출입국_항구,외래객입국사유_전체,외래객입국사유_관광,외래객입국사유_상용,외래객입국사유_공융,외래객입국사유_유학연수,외래객입국사유_기타,출생아수(명),사망자수(명),자연증가건수(명),조출생률(천명당),조사망률(천명당),자연증가율(천명당),합계출산율(명),출생성비(명),혼인건수(건),조혼인율(천명당),이혼건수(건),조이혼율(천명당),News_Count,Sentiment
주중,경부선,2020-12-01,19,0,19,0,0,33774,1780973,782266,562730.5897,40217.87246,247368.0803,8.345282943,265.8841942,4.331273757,0,325,0,6,319,95,95,152,2003,7420.153271,0,903363,1108.59,1179.16,12871,1131.3,44,0,27661,-547,-434,27752,4.1,0.7,0.7,4.4,44916,32,255,44923,17255,580,689,17170,61.6,-1.2,-1.3,61.8,59.1,-1.6,-1.7,59.1,90.8,-8.2,-10.8,95,100.33,0.24,0.611,100.5,99.98,-0.63,1.797,100.4,98.79,2.14,-10.515,99.4,100,0,0,100,100.13,0,0.669,100.2,103.38,1.92,5.926,103.5,101.65,0.41,3.03,101.7,80973,67496,13477,62344,11893,1172,771,2306,46202,272337,304948,-32611,5.3,5.9,-0.6,0.837,104.8,213502,4.2,106500,2.1,83,11
주중,경부선,2021-01-01,16,0,16,0,0,28464,1502443,696391,486744.4144,34570.54693,226305.1065,7.416183875,225.2752444,3.935591626,0,289,0,0,289,80,80,128,1688,6601.046462,0,1148111,969.84,1027.79,19684,1051.25,48,0,27388,-273,-564,27589,5.7,1.6,1.6,4.9,44968,52,303,44957,17580,325,867,17368,60.9,-0.7,-1.7,61.4,57.4,-1.7,-2.6,58.4,95.2,4.4,-10.2,94.5,101.04,0.71,0.95,101,100.72,0.74,0.52,100.5,102.85,4.06,-7.3,102,100,0,0,100,100.28,0.15,0.4,100.2,105.74,2.36,4.75,105.2,102.13,0.48,3.2,102.3,86143,72587,13556,58397,9035,1547,1036,2046,44733,260562,317680,-57118,5.1,6.2,-1.1,0.808,105.1,192507,3.8,101673,2,46,6
주중,경부선,2021-02-01,16,1,15,1,1,29192,1540198,850443,509468.5379,36151.57355,281677.9097,8.864208922,225.4193319,4.895549077,0,252,22,0,230,80,80,128,1724,7910.542094,0,1340941,966.72,1022.24,24235,1047.68,48,0,27718,330,-273,27748,4.9,-0.8,0.8,5,44987,19,289,44987,17269,-311,561,17239,61.6,0.7,-1,61.7,58.6,1.2,-1.4,58.6,97.4,2.2,-0.5,97.7,101.58,0.54,1.42,101.5,100.68,-0.04,-0.82,101,104.26,1.41,-5.05,104.6,100,0,0,100,100.28,0,0.4,100.3,106.38,0.64,7.69,104.9,103.03,0.9,3.04,103,68213,55614,12599,65582,8500,1156,666,13164,42096,260562,317680,-57118,5.1,6.2,-1.1,0.808,105.1,192507,3.8,101673,2,41,2
주중,경부선,2021-03-01,19,1,18,1,0,33810,1783007,1011261,589097.1616,41518.29197,335210.237,10.7729773,269.7966669,5.788062996,0,319,0,0,319,95,95,152,2005,9580.370538,401676,1837848,1143.51,1108.27,31844,1239.02,57,10802198,28138,420,349,28072,4.3,-0.6,0.1,4.4,45007,20,295,45007,16869,-400,-54,16935,62.5,0.9,0.3,62.4,59.8,1.2,0.3,59.6,100.6,3.2,21.3,100.2,101.84,0.26,1.9,101.8,101.6,0.92,3.01,101.3,106.64,2.38,1.79,106.3,100,0,0,100,100.28,0,0.4,100.3,102.53,-3.85,7.31,104.5,103.8,0.77,4.3,103.7,73999,60073,13926,74604,11169,1386,837,9011,52201,260562,317680,-57118,5.1,6.2,-1.1,0.808,105.1,192507,3.8,101673,2,74,1
주중,경부선,2021-04-01,17,0,17,0,0,30234,1594755,922330,519799.683,36695.25392,300811.304,9.831578788,240.819601,5.200489454,0,296,0,0,296,85,85,136,1793,8744.58389,2131218,1929371,1037.68,991.61,30423,1125.23,51,28163496,28361,223,627,28399,4,-0.3,-0.2,4.1,45027,20,302,45028,16667,-202,-324,16629,63,0.5,1,63.1,60.4,0.6,1,60.5,102.5,1.9,31,102.9,101.98,0.14,2.48,102,101.55,-0.05,2.97,101.4,108.06,1.42,10.41,107.6,100,0,0,100,100.28,0,0.4,100.3,104.44,1.91,9.11,104.1,104.29,0.49,4.93,104.3,71302,57739,13563,70112,11492,1635,829,3324,52832,260562,317680,-57118,5.1,6.2,-1.1,0.808,105.1,192507,3.8,101673,2,15,4
주중,경부선,2021-05-01,17,2,15,2,0,30270,1596293,996940,526381.3576,37719.18469,328445.7364,10.61752774,237.2775853,5.7610079,0,339,0,0,339,85,85,136,1795,9442.017089,19750119,2245748,962.66,858.34,32329,1039.48,37,65570541,28698,337,489,28596,4,0,-0.5,3.9,45049,22,293,45048,16351,-316,-197,16452,63.7,0.7,0.7,63.5,61.2,0.8,1,61,105.7,3.2,27.3,106.4,102.05,0.07,2.61,102,101.14,-0.41,2.3,101.3,108.13,0.07,15.11,108.7,100,0,0,100,100.41,0.13,0.53,100.3,105.46,1.02,10.15,105.2,104.94,0.65,5.62,104.8,75416,61413,14003,74463,15381,1482,1110,3678,52812,260562,317680,-57118,5.1,6.2,-1.1,0.808,105.1,192507,3.8,101673,2,16,6
주중,경부선,2021-06-01,18,0,18,0,0,32004,1689906,1086838,556517.1957,39886.33545,358444.5915,11.57472316,251.2258359,6.295703708,0,356,0,0,356,90,90,144,1898,10305.77802,62711401,2690478,1014.3,900,35875,1094.94,36,216815983,28730,32,447,28665,3.8,-0.2,-0.5,3.7,45068,19,293,45069,16339,-12,-153,16404,63.7,0,0.5,63.6,61.3,0.1,0.9,61.3,111.1,5.4,28.4,106.8,102.05,0,2.34,102.1,101.17,0.03,2.29,101.3,109.85,1.72,13.72,110.2,100,0,0,100,100.24,-0.17,0.36,100.4,105.83,0.37,10.12,107.4,105.29,0.35,5.97,105.3,79446,66097,13349,77029,17847,1586,1423,2771,53402,260562,317680,-57118,5.1,6.2,-1.1,0.808,105.1,192507,3.8,101673,2,41,8
주중,경부선,2021-07-01,17,0,17,0,0,30234,1596392,881347,519264.2877,37488.65632,287075.1599,9.384698912,235.4728771,5.073463605,0,342,0,6,336,85,85,136,1793,8355.684468,106186465,3012424,902.58,760.59,34938,970.86,34,277234046,28568,-162,324,28548,3.2,-0.6,-0.8,3.2,45090,22,295,45087,16522,183,-29,16540,63.4,-0.3,0.3,63.3,61.3,0,0.8,61.3,103.6,-7.5,18.5,105.9,102.26,0.21,2.63,102.4,101.44,0.27,0.42,101.4,112.54,2.69,13.95,112.1,100,0,0,100,100.47,0.23,0.39,100.4,110.83,5,10.43,110.2,105.8,0.51,6.26,105.8,101963,88230,13733,83005,20297,1601,2418,2447,56242,260562,317680,-57118,5.1,6.2,-1.1,0.808,105.1,192507,3.8,101673,2,53,10
주중,경부선,2021-08-01,18,0,18,0,0,32040,1695726,932210,558451.767,40466.73173,307290.6435,9.893759606,248.4382378,5.450712637,0,324,0,8,316,90,90,144,1900,8830.108411,187938591,4081049,1059.64,909.3,39286,1146.74,36,428420029,28346,-222,397,28451,2.6,-0.6,-0.5,2.8,45104,14,291,45106,16758,236,-106,16655,62.8,-0.6,0.4,63.1,61.2,-0.1,0.8,61.3,102.9,-0.7,13.8,103.6,102.75,0.49,2.56,102.7,101.5,0.06,0.74,101.4,114.03,1.49,15.17,113.4,100,0,0,100,100.47,0,0.39,100.5,114.03,3.2,4.25,111,106.3,0.5,6.74,106.5,137712,124428,13284,97087,18452,2059,2741,22161,51674,260562,317680,-57118,5.1,6.2,-1.1,0.808,105.1,192507,3.8,101673,2,66,7
주중,경부선,2021-09-01,18,3,15,3,3,33162,1755155,1022715,572409.7692,40383.50273,334730.069,10.51729425,255.0173059,5.7834043,0,267,42,2,223,90,90,144,1959,9415.483173,380178633,5101613,1035.4,857.38,43097,1118.98,36,624377522,28439,93,427,28438,2.7,0.1,-0.9,2.7,45124,20,295,45125,16685,-73,-132,16688,63,0.2,0.5,63,61.3,0.1,1,61.3,104.2,1.3,23.9,104.8,103.17,0.42,2.43,103.1,101.27,-0.23,1,101.7,113.7,-0.33,15.19,114.7,100,0,0,100,100.47,0,0.34,100.5,108.1,-5.93,5.89,109.1,107.29,0.99,6.94,107.1,116615,104427,12188,89800,19611,1895,1725,11393,55176,260562,317680,-57118,5.1,6.2,-1.1,0.808,105.1,192507,3.8,101673,2,30,5
주중,경부선,2021-10-01,16,0,16,0,0,28712,1517398,1004818,502699.0364,36159.60282,333202.0063,10.58798156,222.5397912,5.868299571,0,295,0,10,285,80,80,128,1704,9428.65611,522153219,5462168,916.64,755.52,42632,990.4,32,643313953,28528,89,412,28498,2.8,0.1,-0.9,2.7,45148,24,296,45151,16620,-65,-116,16653,63.2,0.2,0.5,63.1,61.4,0.1,1,61.4,107.4,3.2,14.8,106.6,103.35,0.18,3.17,103.5,102.44,1.17,1.68,102.1,116.51,2.81,19.03,117,100,0,0,100,100.47,0,0.34,100.5,105.11,-2.99,3.61,106.7,107.69,0.4,6.45,107.7,124399,110881,13518,92416,25698,2397,2193,2702,59426,260562,317680,-57118,5.1,6.2,-1.1,0.808,105.1,192507,3.8,101673,2,32,6
주중,경부선,2021-11-01,18,0,18,0,0,32040,1693616,1236169,557455.1753,40319.66593,407266.4255,13.13737221,248.8906014,7.212506477,0,280,0,0,280,90,90,144,1900,11710.35398,717610610,7260534,1023.42,836.14,57224,1105.4,38,751576229,28528,0,320,28445,2.6,-0.2,-0.8,3,45181,33,297,45178,16653,33,-22,16734,63.1,-0.1,0.3,63,61.5,0.1,0.8,61.1,108.3,0.9,9.3,106.7,103.87,0.52,3.78,103.8,102.57,0.13,1.96,102.8,120.73,4.22,24.08,117.7,100,0,0,100,100.47,0,0.34,100.5,106.89,1.78,5.43,107.5,107.97,0.28,6.73,108,147907,135374,12533,94358,28734,2791,1876,3272,57685,260562,317680,-57118,5.1,6.2,-1.1,0.808,105.1,192507,3.8,101673,2,48,10
주중,경부선,2021-12-01,18,0,18,0,0,32004,1691706,1145585,555104.2958,40553.22595,376209.3724,12.18875482,246.5147567,6.734603502,0,277,0,0,277,90,90,144,1898,10863.93939,750317896,9891108,1056.78,895.38,83146,1143.52,54,775952406,28278,-250,617,28301,3.5,0.9,-0.6,3.4,45206,25,290,45196,16929,276,-326,16895,62.6,-0.5,1,62.6,60.4,-1.1,1.3,60.5,104.4,-3.9,13.6,105.9,104.04,0.17,3.71,104.3,103.3,0.73,3.32,103.3,115.92,-4.81,17.13,117.3,100,0,0,100,100.66,0.19,0.53,100.7,110.42,3.53,7.04,109.7,108.47,0.5,6.82,108.8,139426,126724,12702,90150,25630,1755,1831,4115,56819,260562,317680,-57118,5.1,6.2,-1.1,0.808,105.1,192507,3.8,101673,2,29,9
주중,경부선,2022-01-01,17,1,16,1,1,30424,1608840,1044250,536457.0984,39025.63582,349317.895,11.08527515,233.5722424,6.227561695,0,266,14,0,252,85,85,136,1788,9978.968178,734019959,12100001,1009.46,865.81,107310,1092.93,51,751571535,28096,-182,708,28243,4.1,0.6,-1.6,3.7,45200,-6,232,45206,17104,175,-476,16963,62.2,-0.4,1.3,62.5,59.6,-0.8,2.2,60.2,105,0.6,9.8,104.3,104.85,0.81,3.81,104.8,104.03,0.73,3.31,103.8,115.3,-0.62,12.45,116.7,100,0,0,100,100.88,0.22,0.6,100.8,111.82,1.4,6.08,111.2,109.99,1.52,7.86,109.7,147434,134655,12779,81851,16961,2110,1957,2890,57933,249186,372939,-123753,4.9,7.3,-2.4,0.778,104.7,191690,3.7,93232,1.8,85,5
주중,경부선,2022-02-01,16,2,14,2,2,29384,1553526,933923,507302.3472,36984.78549,305411.671,9.648347335,219.2429653,5.452422152,0,252,28,7,217,80,80,128,1738,8618.061644,702804394,26705434,916.15,754.69,115918,989.9,35,711203740,28356,260,638,28360,3.4,-0.7,-1.5,3.5,45213,13,226,45211,16857,-247,-412,16851,62.7,0.5,1.1,62.7,60.6,1,2,60.5,103.6,-1.4,6.2,104.1,105.42,0.57,3.84,105.5,104.17,0.14,3.49,104.1,118.99,3.69,14.73,121.6,100,0,0,100,100.88,0,0.6,100.9,111.34,-0.48,4.96,112.3,110.55,0.56,7.52,110.3,112722,101692,11030,99999,16512,2135,1222,25444,54686,249186,372939,-123753,4.9,7.3,-2.4,0.778,104.7,191690,3.7,93232,1.8,15,2
주중,경부선,2022-03-01,19,1,18,1,0,33898,1791611,988502,569725.1323,40692.74172,313773.0176,10.48547306,266.0865064,5.488546893,0,291,0,5,286,95,95,152,2011,9342.084017,838349947,158298299,1019.35,774.06,227553,1097.06,38,847135065,28627,271,489,28642,3,-0.4,-1.3,3.1,45219,6,212,45222,16592,-265,-277,16580,63.3,0.6,0.8,63.3,61.4,0.8,1.6,61.4,103.8,0.2,3.2,103.9,106.1,0.68,4.26,106.1,104.24,0.07,2.64,104.1,130.55,11.56,23.91,128,100,0,0,100,100.88,0,0.6,100.7,113.69,2.35,11.16,114.5,110.38,-0.17,6.58,110.7,145503,132776,12727,96768,22492,2284,1509,11651,58832,249186,372939,-123753,4.9,7.3,-2.4,0.778,104.7,191690,3.7,93232,1.8,39,5
주중,경부선,2022-04-01,16,0,16,0,0,28464,1504806,1051557,490114.8519,35151.75092,342706.0464,11.18003062,223.0986317,6.017056844,0,249,0,0,249,80,80,128,1688,9966.872541,707140474,256994985,750,459.28,329995,800,32,714665718,28942,315,581,28981,3,0,-1,3,45233,14,206,45232,16291,-301,-376,16251,64,0.7,1,64.1,62.1,0.7,1.7,62.2,104.4,0.6,1.9,103.8,106.83,0.73,4.85,106.8,103.86,-0.38,2.31,104.2,134.52,3.97,26.46,133.4,100,0,0,100,100.28,-0.6,0,100.5,118.54,4.85,14.1,118.3,111.02,0.64,6.73,110.9,215246,203328,11918,127919,57448,3259,1960,3126,62126,249186,372939,-123753,4.9,7.3,-2.4,0.778,104.7,191690,3.7,93232,1.8,15,3
주중,경부선,2022-05-01,18,1,17,1,0,32680,1727724,1486473,564329.2447,41110.94574,484889.2519,15.4548066,247.1827962,8.649860887,0,293,0,12,281,90,90,144,1920,13908.08512,796165371,320162793,721.8,300.06,426437,760.68,36,804586564,29374,432,676,29227,3,0,-1,3,45245,12,196,45242,15871,-420,-480,16015,64.9,0.9,1.2,64.6,63,0.9,1.8,62.7,103.2,-1.2,-2.5,101.4,107.5,0.67,5.45,107.5,104.57,0.71,3.43,104.5,135.16,0.64,27.03,137.3,100,0,0,100,100.28,0,-0.13,100.3,122.6,4.06,17.14,122.6,111.19,0.17,6.25,111.5,315945,302763,13182,175922,89179,4926,3088,4854,73875,249186,372939,-123753,4.9,7.3,-2.4,0.778,104.7,191690,3.7,93232,1.8,41,7
주중,경부선,2022-06-01,18,1,17,1,0,32544,1720876,1523390,582564.7224,42684.12619,516142.0108,15.90664761,245.7467171,9.260699919,0,283,0,6,277,90,90,144,1908,14347.55946,796958106,328675622,683.32,261.14,439413,716.72,22,804840540,29366,-8,636,29350,3,0,-0.8,3,45249,4,181,45251,15882,11,-457,15900,64.9,0,1.2,64.9,62.9,-0.1,1.6,62.9,96.7,-6.5,-14.4,95.3,108.21,0.71,6.16,108.1,105.06,0.49,3.89,105,142.17,7.01,32.32,139.7,100,0,0,100,100.28,0,0.04,100.3,126.53,3.93,20.7,127.5,112.43,1.24,7.14,112.1,412798,401115,11683,227713,133883,6674,2662,7215,77279,249186,372939,-123753,4.9,7.3,-2.4,0.778,104.7,191690,3.7,93232,1.8,37,11
주중,경부선,2022-07-01,16,0,16,0,0,29280,1548004,1338874,518304.5575,38216.76031,448282.0198,13.83032627,217.0472951,8.088227903,0,280,0,20,260,80,80,128,1720,12447.50885,708782373,302091552,604.2,222.24,396062,619.12,16,715570050,29311,-55,743,29234,2.9,-0.1,-0.3,2.7,45258,9,168,45259,15947,65,-575,16025,64.8,-0.1,1.4,64.6,62.9,0,1.6,62.9,85.9,-10.8,-17.7,90.4,108.73,0.52,6.47,108.5,105.41,0.35,3.97,105.4,141.79,-0.38,29.25,137.8,100,0,0,100,100.28,0,-0.19,100.3,133.22,6.69,22.39,132.1,112.69,0.26,6.89,112.6,674022,661880,12142,263986,153171,8265,3986,10235,88329,249186,372939,-123753,4.9,7.3,-2.4,0.778,104.7,191690,3.7,93232,1.8,89,7
주중,경부선,2022-08-01,19,1,18,1,0,34786,1839977,1669758,631400.9238,47078.36274,573101.0637,17.21497411,254.8519323,10.45154402,0,349,0,28,321,95,95,152,2042,15511.51055,841942746,411359238,791.73,263.91,490813,769.12,19,850013023,29025,-286,679,29143,2.1,-0.8,-0.5,2.5,45270,12,166,45271,16246,299,-512,16128,64.1,-0.7,1.3,64.4,62.8,-0.1,1.6,62.8,88.7,2.8,-14.2,88.7,108.63,-0.1,5.88,108.7,105.59,0.18,4.09,105.6,129.52,-12.27,15.49,132.6,100,0,0,100,100.28,0,-0.19,100.3,136.53,3.31,22.5,131.7,112.69,0,6.39,112.8,702153,690013,12140,310945,159128,7900,3607,44854,95456,249186,372939,-123753,4.9,7.3,-2.4,0.778,104.7,191690,3.7,93232,1.8,75,12
주중,경부선,2022-09-01,17,0,17,0,0,30776,1627784,1477979,541437.081,39032.60603,489609.304,15.27174973,235.8509287,8.638683448,0,258,28,6,224,84,85,136,1802,13795.55984,753493821,412452266,702.11,236.13,471819,681,17,760711616,29093,68,654,29076,2.4,0.3,-0.3,2.3,45284,14,160,45285,16191,-55,-494,16210,64.2,0.1,1.2,64.2,62.7,-0.1,1.4,62.7,91.5,2.8,-12.7,89.7,108.82,0.19,5.65,108.9,105.67,0.08,4.4,106.1,126.37,-3.15,12.67,126.9,100,0,0,100,100.28,0,-0.19,100.3,125.35,-11.18,17.25,128.8,113,0.31,5.71,112.9,619954,608775,11179,337638,213310,8528,3589,21701,90510,249186,372939,-123753,4.9,7.3,-2.4,0.778,104.7,191690,3.7,93232,1.8,74,16
주중,경부선,2022-10-01,17,1,16,1,0,30970,1637957,1582863,550434.5324,40318.62211,532019.1884,16.38323789,232.1373096,9.535829571,0,272,0,12,260,85,85,136,1815,14786.42359,753666407,427814184,621.9,188.87,490288,589.22,0,760804386,29110,17,582,29097,2.4,0,-0.4,2.4,45302,18,154,45301,16192,1,-428,16205,64.3,0.1,1.1,64.2,62.7,0,1.3,62.7,88.8,-2.7,-18.6,88.9,109.16,0.34,5.81,109,107,1.33,4.56,106.6,124.91,-1.46,8.4,125.5,100,0,0,100,100.23,-0.05,-0.24,100.4,124.45,-0.9,19.34,123.3,112.97,-0.03,5.28,113,773480,760642,12838,476097,360862,9314,3660,3924,98337,249186,372939,-123753,4.9,7.3,-2.4,0.778,104.7,191690,3.7,93232,1.8,108,9
주중,경부선,2022-11-01,18,0,18,0,0,31648,1673908,1540210,578284.8847,42023.49542,533797.0711,16.59802254,247.7291155,9.4954362,0,259,0,0,259,88,90,142,1856,14970.65323,798145612,474988973,656.28,199.98,537469,621.36,0,805662993,29087,-23,559,28957,2.3,-0.1,-0.3,2.6,45318,16,137,45317,16231,39,-422,16360,64.2,-0.1,1.1,63.9,62.7,0,1.2,62.2,86.4,-2.4,-21.9,88.4,109.07,-0.09,5.2,109.2,107.18,0.18,4.61,106.8,125.18,0.27,4.45,123.6,100,0,0,100,100.68,0.45,0.21,100.6,120.17,-4.28,13.28,122.5,112.89,-0.08,4.92,113,1041431,1027393,14038,459906,341686,9855,4750,6313,97302,249186,372939,-123753,4.9,7.3,-2.4,0.778,104.7,191690,3.7,93232,1.8,186,12
주중,경부선,2022-12-01,17,0,17,0,0,30574,1616850,1559208,553634.6954,40670.99339,534464.7862,16.39349586,231.5726475,9.62120824,0,258,0,0,258,85,85,136,1793,14783.0138,753922522,478340040,619.82,188.87,533255,586.84,0,761019154,28674,-413,396,28716,3,0.7,-0.5,3,45332,14,126,45334,16658,427,-271,16618,63.3,-0.9,0.7,63.4,61.3,-1.4,0.9,61.4,90,3.6,-14.4,89,109.26,0.19,5.22,109.5,106.23,-0.95,2.93,106.5,120.82,-4.36,4.9,121.7,100,0,0,100,101.02,0.34,0.36,101.1,122.87,2.7,12.45,122.1,113.06,0.17,4.59,113.1,1393343,1378707,14636,539273,434305,6920,3702,9988,84358,249186,372939,-123753,4.9,7.3,-2.4,0.778,104.7,191690,3.7,93232,1.8,198,9
주중,경부선,2023-01-01,18,1,17,1,1,33156,1753350,1632688,596657.8865,43953.94883,555798.298,16.72480822,244.3213238,10.00603599,0,262,28,4,230,90,90,144,1942,15098.82171,798394013,536253905,0,0,593057,0,0,805895104,28387,-287,291,28555,3.6,0.6,-0.5,3.2,45352,20,152,45346,16965,307,-139,16791,62.6,-0.7,0.4,63,60.3,-1,0.7,60.9,90.6,0.6,-14.4,90.2,110.07,0.81,5.22,109.9,106.2,-0.03,2.17,105.8,119.03,-1.79,3.73,119.2,100,0,0,100,101.61,0.59,0.73,101.9,123.23,0.36,11.41,122.1,113.33,0.27,3.34,113.4,1782313,1765302,17011,434429,312847,7645,4145,13674,96118,230028,352511,-122483,4.5,6.9,-2.4,0.721,105.1,193657,3.8,92394,1.8,69,8
주중,경부선,2023-02-01,16,0,16,0,0,28784,1522312,1560253,521083.8154,38694.94269,534422.3695,16.39861275,215.4765998,9.716319881,0,231,0,0,231,80,80,128,1688,14788.78247,709779779,486111116,0,0,540460,0,0,716424808,28604,217,248,28685,3.1,-0.5,-0.3,3.2,45355,3,142,45358,16751,-214,-106,16673,63.1,0.5,0.4,63.3,61.1,0.8,0.5,61.2,90,-0.6,-13.6,90.8,110.33,0.26,4.91,110.3,105.07,-1.13,0.9,105.4,117.63,-1.4,-1.36,117.8,100,0,0,100,102.96,1.35,2.08,102.5,120.11,-3.12,8.77,120.6,113.92,0.59,3.37,113.8,1724880,1703045,21835,479248,319098,7383,3165,53111,96491,230028,352511,-122483,4.5,6.9,-2.4,0.721,105.1,193657,3.8,92394,1.8,44,6
주중,경부선,2023-03-01,18,1,17,1,0,32364,1712028,1519112,569351.1437,41513.42204,505408.1847,15.97054503,246.9400998,9.02337935,0,258,0,0,258,90,90,144,1898,14405.6769,266186820,183474059,0,0,204301,0,0,268677311,29063,459,436,28968,2.9,-0.2,-0.1,2.9,45367,12,148,45365,16304,-447,-288,16397,64.1,1,0.8,63.9,62.2,1.1,0.8,62,91.9,1.9,-11.9,92.3,110.52,0.19,4.42,110.5,104.99,-0.08,0.75,105.2,116.73,-0.9,-13.82,117.6,100,0,0,100,102.96,0,2.08,103,118.59,-1.52,4.9,117.8,114.17,0.25,3.79,114.3,1472193,1450111,22082,800575,627681,10543,4719,30743,126889,230028,352511,-122483,4.5,6.9,-2.4,0.721,105.1,193657,3.8,92394,1.8,76,15
주중,경부선,2023-04-01,16,0,16,0,0,28784,1522056,1449597,513705.3982,37635.33907,489372.2348,15.23687534,218.4119925,8.774884386,0,228,0,0,228,80,80,128,1688,13739.08046,0,0,0,0,0,0,0,0,29236,173,294,29307,2.8,-0.1,-0.2,2.8,45372,5,139,45373,16135,-169,-156,16065,64.4,0.3,0.4,64.6,62.7,0.5,0.6,62.8,95.1,3.2,-9.3,95,110.77,0.25,3.94,110.8,105.51,0.52,1.65,105.4,118.52,1.79,-16,117.8,100,0,0,100,102.96,0,2.68,103,114.84,-3.75,-3.7,115.7,114.8,0.63,3.78,114.6,1497105,1472487,24618,888776,736870,9945,5603,6461,129897,230028,352511,-122483,4.5,6.9,-2.4,0.721,105.1,193657,3.8,92394,1.8,52,12
주중,경부선,2023-05-01,19,0,19,0,0,34370,1817805,1849680,611758.6795,45038.71149,622472.5189,19.30649503,258.1398437,11.22044121,0,290,0,9,281,95,95,152,2015,17417.94255,0,0,0,0,0,0,0,0,29623,387,249,29492,2.7,-0.1,-0.3,2.7,45379,7,134,45378,15756,-379,-115,15885,65.3,0.9,0.4,65,63.5,0.8,0.5,63.2,98.1,3,-5.1,98,111.13,0.36,3.63,111,105.56,0.05,0.99,105.4,118.03,-0.49,-17.13,117,100,0,0,100,102.96,0,2.68,103.2,113.62,-1.22,-8.98,114.2,114.83,0.03,3.64,114.8,1683022,1653125,29897,867130,691789,11518,6162,15265,142396,230028,352511,-122483,4.5,6.9,-2.4,0.721,105.1,193657,3.8,92394,1.8,38,9
주중,경부선,2023-06-01,17,1,16,1,0,30934,1636109,1595657,553430.7169,40579.05097,539993.3497,16.58298501,231.8838393,9.68693811,0,273,0,6,267,85,85,136,1813,14964.12542,0,0,0,0,0,0,0,0,29618,-5,252,29578,2.7,0,-0.3,2.7,45383,4,134,45387,15765,9,-117,15809,65.3,0,0.4,65.2,63.5,0,0.6,63.4,100.8,2.7,4.1,100.8,111.16,0.03,2.95,111.2,105.06,-0.5,0,105.6,114.51,-3.52,-27.66,115.5,100,0,0,100,103.72,0.76,3.44,104.4,114.02,0.4,-12.51,115.1,114.88,0.05,2.45,114.9,1771962,1727458,44504,960638,789269,9819,5513,16299,139738,230028,352511,-122483,4.5,6.9,-2.4,0.721,105.1,193657,3.8,92394,1.8,130,18
주중,경부선,2023-07-01,17,0,17,0,0,30618,1618730,1590963,562159.2398,40881.01427,552983.9214,16.71401991,233.8497874,9.845468484,0,272,0,25,247,85,85,136,1801,15021.25796,0,0,0,0,0,0,0,0,29493,-125,182,29454,2.7,0,-0.2,2.5,45399,16,141,45399,15907,142,-40,15945,65,-0.3,0.2,64.9,63.2,-0.3,0.3,63.3,103.5,2.7,17.6,102.6,111.29,0.13,2.56,111.6,106.06,1,0.65,105.7,114,-0.51,-27.79,116.3,100,0,0,100,106.64,2.92,6.36,107.3,117.79,3.77,-15.43,117.8,115.1,0.22,2.41,115.1,2153857,2110523,43334,1032188,853340,10328,6730,18504,143286,230028,352511,-122483,4.5,6.9,-2.4,0.721,105.1,193657,3.8,92394,1.8,132,32
